SchemeCode,NAV,NAV_Date
123259,13.9562,2017-09-25
123261,13.8867,2017-09-25
123262,11.818,2016-09-20
123279,11.6991,2016-09-20
123280,13.0635,2016-09-20
123281,11.7267,2016-09-20
123282,12.9976,2016-09-20
123287,10.1021,2025-12-18
123288,10.1527,2025-12-18
123326,15.2861,2018-08-13
123327,15.1436,2018-08-13
123328,15.1436,2018-08-13
123341,13.2032,2016-09-01
123342,10.0,2016-09-01
123344,13.2741,2016-09-01
123363,13.2513,2016-10-20
123364,13.1977,2016-10-20
123366,13.1388,2016-10-20
123367,13.2201,2016-11-30
123368,12.0072,2016-11-30
123370,13.423,2016-11-30
123372,13.1016,2016-09-14
123373,10.0,2016-09-14
123374,13.2871,2016-09-14
123401,21.3673,2022-09-29
123402,21.9648,2022-09-29
123403,10.0,2022-09-29
123406,10.0,2022-09-29
123451,13.5494,2016-09-12
123452,13.1206,2016-09-12
123453,13.0206,2016-09-12
123454,12.9473,2016-09-06
123455,10.0,2015-09-02
123456,10.0,2015-09-02
123457,13.0824,2016-09-06
123458,14.8722,2018-07-02
123459,14.993,2018-07-02
123478,13.1433,2016-09-07
123480,13.097,2016-09-07
123481,11.8779,2016-09-07
123482,15.7355,2018-08-28
123484,15.4246,2018-08-28
123485,13.8182,2018-08-28
123542,10.7,2016-10-07
123543,15.3683,2018-08-30
123544,13.7239,2018-08-30
123545,15.1559,2018-08-30
123546,13.6111,2018-08-30
123559,17.5862,2018-09-04
123560,17.5862,2018-09-04
123561,16.7255,2018-09-04
123562,16.7255,2018-09-04
123567,13.0958,2016-10-05
123568,10.0,2016-10-05
123569,13.3252,2016-10-05
123597,10.2479,2014-05-15
123626,12.7341,2017-10-17
123627,14.1834,2017-10-17
123628,14.1495,2017-10-17
123645,10.0015,2017-09-05
123646,35.6476,2025-12-18
123651,29.94,2025-12-18
123652,32.34,2025-12-18
123653,29.94,2025-12-18
123654,32.34,2025-12-18
123663,11.4227,2025-12-18
123689,17.1427,2017-09-15
123690,67.2342,2025-12-18
123691,12.6318,2025-12-18
123692,10.2446,2025-12-18
123693,70.1669,2025-12-18
123704,2459.2892,2025-12-18
123705,1018.1321,2025-12-18
123706,1017.5706,2025-12-18
123707,1017.4781,2025-12-18
123708,2135.3357,2025-12-18
123709,1017.9848,2025-12-18
123710,1016.7971,2025-12-18
123711,1023.3555,2025-12-18
123740,14.87,2018-07-02
123741,10.0,2016-09-14
123742,15.0336,2018-07-02
123790,13.92897592,2017-10-12
123791,13.12598706,2016-09-07
123792,14.1240669,2017-10-12
123793,14.12405644,2017-10-12
123944,13.1396,2016-09-20
123946,13.0814,2016-09-20
123947,11.8494,2016-09-20
123970,13.90687362,2017-10-12
123971,13.9816854,2017-10-12
123972,11.05176745,2014-09-08
123973,13.98165446,2017-10-12
123982,13.1293,2016-09-27
123985,13.0887,2016-09-27
123988,13.1176,2016-11-02
123990,11.8275,2016-11-02
123991,13.0499,2016-11-02
123992,13.1157,2016-12-15
123993,11.8538,2016-12-15
123994,13.3345,2016-12-15
123995,11.8074,2016-09-08
124034,11.0919,2014-09-09
124035,14.01739046,2017-10-12
124036,14.0495,2017-10-12
124037,11.08650939,2014-09-09
124079,13.1004,2016-09-20
124081,11.8376,2016-09-20
124082,13.0463,2016-09-20
124096,13.008,2016-09-27
124097,10.0,2016-09-27
124098,13.1119,2016-09-27
124099,10.0,2016-09-27
124138,14.1024,2016-09-27
124139,12.5433,2016-09-27
124140,14.7044,2016-09-27
124141,12.8852,2016-09-27
124142,13.0483,2016-09-20
124143,13.0766,2016-09-20
124145,11.8434,2016-09-20
124172,24.5874,2025-12-18
124173,10.1603,2025-12-18
124174,10.7274,2025-12-18
124175,25.4906,2025-12-18
124176,10.3712,2025-12-18
124177,10.5016,2025-12-18
124178,10.7498,2025-12-18
124179,10.1598,2025-12-18
124180,10.3586,2025-12-18
124181,10.4889,2025-12-18
124182,10.1614,2025-12-18
124183,10.1614,2025-12-18
124210,13.0897,2016-09-27
124211,10.0,2016-09-27
124213,13.1299,2016-09-27
124214,10.0023,2014-06-04
124215,14.0735,2017-10-17
124216,11.8763,2016-09-28
124217,14.0405,2017-10-17
124218,11.8566,2016-09-28
124219,12.9155,2016-11-02
124220,10.8105,2015-09-30
124221,12.7856,2016-11-02
124222,11.6053,2016-11-02
124233,16.8541,2025-12-18
124234,17.9116,2025-12-18
124249,13.1969,2016-11-01
124250,10.0,2016-11-01
124251,12.9991,2016-11-01
124252,10.0,2016-11-01
124265,1370.8617,2025-12-18
124266,1371.6621,2025-12-18
124303,11.4495,2025-12-18
124305,11.7586,2025-12-18
124306,11.7311,2025-12-18
124308,11.7663,2025-12-18
124310,11.4666,2025-12-18
124311,11.7984,2025-12-18
124312,12.1025,2025-12-18
124313,11.5018,2025-12-18
124315,11.4899,2025-12-18
124316,11.7326,2025-12-18
124317,12.9175,2016-11-10
124318,10.8768,2015-10-08
124319,12.7856,2016-11-10
124320,11.623,2016-11-10
124337,13.3865,2016-10-13
124338,10.0,2016-10-13
124339,13.8573,2016-10-13
124340,10.0,2016-10-13
124361,13.0015,2016-09-28
124362,12.9482,2016-09-28
124397,12.9847,2016-10-03
124398,11.7402,2016-10-03
124399,12.7829,2016-10-03
124400,11.6355,2016-10-03
124467,17.0016,2018-10-05
124468,15.9835,2018-10-05
124469,17.0016,2018-10-05
124470,15.9835,2018-10-05
124495,12.9762,2016-09-28
124496,11.8381,2016-09-28
124497,12.948,2016-09-28
124582,13.0365,2016-10-18
124584,13.0066,2016-10-18
124589,21.0154,2025-12-18
124590,21.8794,2025-12-18
124591,12.9967,2016-10-18
124593,12.9694,2016-10-18
124594,12.9091,2016-10-18
124595,10.0624,2021-11-01
124596,28.8723,2022-05-11
124647,12.8857,2016-12-05
124649,12.8121,2016-12-05
124650,11.6579,2016-12-05
124651,12.9257,2016-10-18
124652,12.8665,2016-10-18
124653,12.9521,2016-10-18
124678,12.8098,2016-10-17
124679,12.842,2016-10-17
124681,10.0,2016-10-17
124706,13.5557,2017-07-24
124707,13.6532,2017-07-24
124708,10.0,2017-07-24
124709,10.0,2017-07-24
124718,13.7133,2017-10-23
124720,13.669,2017-10-23
124748,12.7938,2016-10-27
124749,12.9862,2016-10-27
124750,10.0,2016-10-27
124751,10.0,2016-10-27
124752,12.7519,2016-11-01
124753,12.8033,2016-11-01
124754,10.0,2016-11-01
124755,10.0,2016-11-01
124794,14.0293,2016-10-28
124795,13.5222,2016-10-28
124796,13.5222,2016-10-28
124797,14.0293,2016-10-28
124828,12.9807,2016-11-11
124829,13.4311,2016-11-11
124830,10.0,2016-11-11
124831,10.0,2016-11-11
124832,10.961,2025-12-18
124833,12.3001,2025-12-18
124842,11.43,2018-12-31
124843,10.42,2018-12-31
124874,13.596,2017-11-10
124876,13.6322,2017-11-10
124877,10.0,2017-11-10
124920,14.5429,2018-07-10
124922,14.4536,2018-07-10
124962,19.1632,2025-12-18
125023,13.5624,2017-05-15
125024,12.7769,2017-05-15
125025,13.443,2017-05-15
125026,12.6621,2017-05-15
125045,18.5796,2025-12-18
125077,33.7464,2025-03-25
125078,11.1845,2025-03-25
125150,14.7971,2018-07-02
125151,14.7971,2018-07-02
125152,15.1213,2018-07-02
125153,15.1213,2018-07-02
125184,16.9694,2018-11-26
125185,16.9694,2018-11-26
125186,16.07,2018-11-26
125187,16.07,2018-11-26
125192,14.2784,2018-07-02
125193,14.1524,2018-07-02
125194,10.0,2018-07-02
125195,10.0,2018-07-02
125216,108.6397,2022-09-16
125255,13.5271,2017-07-24
125256,10.0,2015-07-02
125257,13.6162,2017-07-24
125258,10.0,2015-07-02
125259,2062.6623,2025-12-18
125260,12.5216,2016-12-07
125261,13.2516,2016-12-07
125262,12.1846,2016-12-07
125263,13.7804,2016-12-07
125264,2166.2235,2025-12-18
125265,2047.658,2025-12-18
125266,20.5188,2025-12-18
125267,19.7336,2025-12-18
125268,22.0904,2025-12-18
125269,24.0462,2025-12-18
125270,22.6688,2018-12-04
125271,23.8241,2018-12-04
125272,11.2608,2018-12-04
125273,12.2273,2018-12-04
125301,60.69,2025-12-18
125305,62.9,2025-12-18
125306,24.64,2025-12-18
125307,73.22,2025-12-18
125309,12.8717,2016-12-06
125310,10.0,2016-12-06
125311,12.8197,2016-12-06
125312,10.0,2016-12-06
125313,11.4019,2015-05-13
125314,13.6004,2017-07-24
125315,13.5408,2017-07-24
125316,13.5397,2017-07-24
125318,12.8508,2016-11-29
125319,11.8762,2016-11-29
125320,12.8817,2016-11-29
125337,1005.3378,2025-12-18
125342,1000.2099,2025-12-18
125343,1005.3367,2025-12-18
125345,2076.3405,2025-12-18
125349,1000.2099,2025-12-18
125350,103.29,2025-12-18
125351,52.87,2025-12-18
125352,44.99,2025-12-18
125354,119.86,2025-12-18
125356,13.4468,2017-07-24
125357,13.5394,2017-07-24
125358,10.0,2017-07-24
125359,10.0,2015-06-29
125390,12.8731,2016-12-15
125392,10.0,2016-12-15
125393,12.8138,2016-12-15
125410,11.51,2018-12-31
125411,10.48,2018-12-31
125432,13.5156,2017-07-17
125434,13.4529,2017-07-17
125435,13.3936,2017-07-17
125436,12.8821,2016-12-13
125437,11.9052,2016-12-13
125438,12.8626,2016-12-13
125439,11.8951,2016-12-13
125494,165.0618,2025-12-18
125495,97.5158,2025-12-18
125496,129.3705,2025-12-18
125497,189.542,2025-12-18
125498,3195.4415,2025-12-18
125499,1457.8485,2025-12-18
125500,1457.5012,2025-12-18
125501,1227.2694,2025-12-18
125502,1498.5048,2025-12-18
125503,3402.0391,2025-12-18
125504,1495.1772,2025-12-18
125505,1312.7432,2025-12-18
125527,13.4506,2017-07-24
125528,13.5368,2017-07-24
125529,10.0,2015-06-29
125530,10.0,2015-06-29
125575,15.9428,2018-12-18
125576,15.9428,2018-12-18
125577,16.8027,2018-12-18
125578,16.8027,2018-12-18
125595,63.25,2025-12-18
125596,24.64,2025-12-18
125597,71.21,2025-12-18
125598,33.45,2025-12-18
125683,13.4512,2017-07-17
125684,13.3615,2017-07-17
125686,13.3917,2017-07-17
125711,37.0691,2025-12-18
125712,29.2422,2025-12-18
125713,32.1695,2025-12-18
125714,25.7217,2025-12-18
125715,12.4216,2016-12-30
125716,12.9228,2016-12-30
125717,10.0,2016-12-30
125718,10.0,2016-12-30
125817,13.8101,2017-01-02
125818,13.3397,2017-01-02
125819,13.3397,2017-01-02
125820,13.8101,2017-01-02
125865,13.2861,2017-04-10
125866,12.1955,2017-04-10
125867,13.1037,2017-04-10
125868,12.0815,2017-04-10
125887,22.652,2019-01-01
125888,23.8837,2019-01-01
125889,12.2564,2019-01-01
125890,11.2518,2019-01-01
125933,13.1141,2017-04-27
125934,13.1933,2017-04-27
125952,10.2065,2022-05-11
125953,26.0845,2022-05-11
125954,13.1014,2017-04-27
125956,10.0,2017-04-27
125957,13.1795,2017-04-27
125969,14.331,2018-07-10
125971,14.2209,2018-07-10
125972,13.1764,2018-07-10
126030,10.1008,2022-05-11
126031,27.6707,2022-05-11
126052,13.40397152,2016-11-21
126053,13.63516786,2017-04-17
126054,13.30711876,2016-11-21
126086,15.541,2019-01-07
126087,13.8636,2019-01-07
126088,16.5513,2019-01-07
126113,12.4104,2017-02-01
126114,14.0847,2017-02-01
126115,12.826,2017-02-01
126116,13.4961,2017-02-01
126125,13.1092,2017-05-02
126126,12.0128,2017-01-19
126127,13.065,2017-05-02
126128,12.1637,2017-05-02
126167,13.2765,2017-07-27
126169,13.1572,2017-07-27
126170,13.099,2017-07-27
126231,16.455,2019-01-21
126232,15.5892,2019-01-21
126233,15.5892,2019-01-21
126234,16.455,2019-01-21
126254,13.0362,2017-04-27
126255,10.0,2017-04-27
126256,13.1285,2017-04-27
126280,12.98210634,2017-04-05
126281,13.1022,2017-04-06
126282,12.98211685,2017-04-05
126283,11.436448,2015-07-08
126324,13.0343,2017-05-02
126325,12.9933,2017-05-02
126327,12.7302,2017-01-31
126332,13.0397,2017-05-02
126334,12.9935,2017-05-02
126335,11.564,2017-05-02
126350,21.9484,2025-12-18
126351,21.9492,2025-12-18
126352,23.8635,2025-12-18
126353,23.935,2025-12-18
126371,12.7842,2017-01-24
126372,12.8223,2017-01-24
126389,3347.6101,2025-12-18
126391,17.138,2025-12-18
126392,14.449,2025-12-18
126393,32.661,2025-12-18
126394,28.358,2025-12-18
126395,11.2477,2015-06-04
126396,13.3639,2017-07-27
126397,13.2789,2017-07-27
126473,12.5277,2017-05-02
126474,12.381,2017-05-02
126475,13.411,2017-05-02
126476,13.2063,2017-05-02
126477,18.1935,2020-08-17
126478,10.0,2018-06-13
126479,10.0,2016-05-03
126480,17.719,2020-08-17
126483,10.0,2015-04-16
126484,13.0073,2017-04-25
126485,13.094,2017-04-25
126486,10.0,2015-04-16
126495,12.56256853,2017-01-30
126496,12.9476344,2017-01-30
126497,12.94787654,2017-01-30
126498,12.56256952,2017-01-30
126499,13.8351,2017-10-03
126500,12.916,2017-10-03
126501,12.8248,2017-10-03
126502,13.9837,2017-10-03
126560,13.1247,2017-06-15
126561,12.7863,2017-02-15
126562,13.0973,2017-06-15
126563,12.7605,2017-02-15
126564,13.8312,2017-02-08
126565,13.8312,2017-02-08
126566,13.3404,2017-02-08
126567,13.3404,2017-02-08
126641,13.3782,2017-07-27
126642,13.2655,2017-07-27
126643,11.2264,2015-05-28
126644,11.2859,2015-05-28
126665,12.94254112,2017-04-05
126666,13.0411,2017-04-06
126675,20.54,2017-02-22
126676,21.08,2017-02-22
126677,12.06,2017-02-22
126678,12.48,2017-02-22
126685,23.8178,2025-12-18
126686,12.363,2025-12-18
126687,22.1621,2025-12-18
126688,11.5193,2025-12-18
126701,12.9818,2017-04-25
126702,13.0662,2017-04-25
126703,10.0,2015-04-16
126801,12.2513,2017-05-22
126802,14.2333,2018-07-10
126803,12.3009,2017-05-22
126804,14.1111,2018-07-10
126815,13.1563,2017-06-15
126816,12.8406,2017-02-22
126817,14.1348,2018-09-25
126829,13.0658,2017-05-16
126830,12.2813,2017-05-16
126831,13.2217,2017-05-16
126832,12.3881,2017-05-16
126873,12.94497933,2017-02-07
126874,13.02230964,2017-02-07
126889,13.0279,2017-05-08
126891,13.0639,2017-05-08
126898,13.0044,2017-03-02
126899,13.5536,2017-03-02
126900,10.0,2017-03-02
126901,10.0,2017-03-02
126902,16.3351,2019-02-20
126903,15.426,2019-02-20
126904,16.3351,2019-02-20
126905,15.426,2019-02-20
126927,13.1155,2017-06-15
126928,13.0045,2017-06-15
126929,13.0841,2017-06-15
126931,11.1249,2015-04-13
126932,11.1432,2015-04-13
126934,10.0,2015-04-13
126939,22.5599,2025-12-18
126940,22.9717,2025-12-18
126941,15.4817,2025-12-18
126942,17.0975,2025-12-18
126975,12.0258,2018-07-02
126976,14.8256,2018-07-02
126977,15.0849,2018-07-02
126978,11.9505,2018-07-02
127031,14.1861,2018-07-10
127032,14.0594,2018-07-10
127033,13.2137,2018-07-10
127039,99.2924,2025-12-18
127040,48.2078,2025-12-18
127042,114.1269,2025-12-18
127044,50.0086,2025-12-18
127049,12.1142,2017-03-14
127050,12.926,2017-03-14
127051,12.1495,2017-03-14
127052,12.8531,2017-03-14
127066,12.9155,2017-04-25
127067,13.0344,2017-04-25
127068,10.0,2015-04-20
127069,10.0,2017-04-25
127070,22.0365,2025-12-18
127071,31.0173,2025-12-18
127072,21.9546,2025-12-18
127073,28.6989,2025-12-18
127080,12.9419,2017-04-25
127081,10.0,2015-04-17
127082,10.0,2017-04-25
127083,13.0616,2017-04-25
127126,13.07416784,2017-05-17
127127,13.1268279,2017-05-17
127128,10.98559022,2015-02-23
127129,13.9143,2017-02-28
127131,13.356,2017-02-28
127132,12.3592,2017-02-28
127227,13.4207,2017-05-04
127228,12.3689,2017-05-04
127229,12.5309,2017-05-04
127230,13.2071,2017-05-04
127231,13.0997,2017-06-15
127233,13.0787,2017-06-15
127235,10.8654,2016-02-29
127236,13.7979,2018-03-13
127238,13.774,2018-03-13
127239,13.4278,2017-08-07
127240,13.5564,2017-08-07
127241,10.0,2016-06-07
127242,10.0,2017-08-07
127255,12.89282548,2017-02-22
127256,12.91911207,2017-02-22
127257,10.9876902,2015-02-23
127258,11.00823,2015-02-23
127259,14.1912,2018-05-24
127260,14.1272,2018-05-24
127261,14.0554,2018-05-24
127262,13.9899,2018-05-24
127264,13.0105,2017-04-10
127266,12.9758,2017-04-10
127268,11.9439,2017-04-10
127269,12.5002,2017-04-10
127270,10.0,2017-04-10
127271,10.0,2017-04-10
127351,12.8926,2017-03-14
127352,12.8651,2017-03-14
127354,12.8319,2017-03-14
127359,13.0081,2017-04-24
127360,10.0,2017-04-24
127361,10.0,2017-04-24
127362,13.2454,2017-04-24
127387,13.24117348,2017-05-29
127388,13.46592974,2017-05-29
127389,13.04108916,2017-02-27
127390,13.25938744,2017-02-27
127399,10.0085,2017-08-28
127400,12.94329655,2017-05-30
127401,13.10564654,2017-05-30
127402,12.745592,2017-02-27
127403,11.22644472,2015-05-20
127470,10.8642,2025-12-18
127471,10.4639,2025-12-18
127522,10.0,2017-04-24
127523,12.6324,2017-04-24
127525,12.1172,2017-04-24
127537,14.0241,2018-07-02
127538,14.0991,2018-07-02
127540,14.1195,2018-06-11
127541,14.2798,2018-06-11
127542,10.0,2015-04-07
127543,10.0,2015-04-07
127544,10.0,2018-06-11
127545,10.0,2015-04-07
127546,14.1798,2018-06-11
127547,14.2678,2018-06-11
127617,12.9096,2017-04-10
127618,12.9416,2017-04-10
127619,12.1673,2017-04-10
127628,11.48,2019-03-25
127629,10.49,2019-03-25
127650,12.85510725,2017-04-05
127651,12.93659605,2017-04-05
127652,11.0881154,2015-04-27
127712,12.9309,2017-04-10
127714,12.8966,2017-04-10
127716,13.9822,2018-06-25
127717,13.9201,2018-06-25
127718,13.8018,2018-06-25
127720,14.0174,2018-07-10
127721,12.8551,2017-04-27
127722,14.1305,2018-07-10
127724,16.8366,2020-05-14
127725,12.5318,2017-05-02
127726,16.6082,2020-05-14
127727,15.1766,2020-05-14
127732,14.015,2018-06-11
127733,10.0,2018-06-11
127734,10.0,2018-06-11
127735,14.1942,2018-06-11
127806,12.83623795,2017-03-09
127807,12.86922883,2017-03-09
127808,12.83623775,2017-03-09
127841,10.0,2015-04-07
127843,12.9373,2017-04-24
127844,12.9815,2017-04-24
127849,25.651,2025-12-18
127850,27.8462,2025-12-18
127851,17.8963,2025-12-18
127852,16.8068,2025-12-18
127910,14.6521,2018-07-02
127911,14.8328,2018-07-02
127912,11.8741,2018-07-02
127913,11.913,2018-07-02
128006,26.2946,2025-12-18
128009,23.5504,2025-12-18
128038,13.8464,2018-04-05
128039,13.1265,2018-04-05
128040,13.9437,2018-04-05
128042,12.951,2017-04-20
128044,12.8882,2017-04-20
128050,10.8497,2025-12-18
128051,26.8655,2025-12-18
128052,10.4956,2025-12-18
128053,24.7972,2025-12-18
128058,12.8782,2017-04-17
128060,12.9113,2017-04-17
128075,13.9537,2018-07-10
128076,14.0436,2018-07-10
128077,12.7959,2017-04-27
128078,14.4549,2025-12-18
128079,26.297,2025-12-18
128081,13.9531,2018-07-02
128082,14.0202,2018-07-02
128084,10.0,2015-04-07
128110,18.3554,2020-04-24
128111,12.4137,2017-08-07
128112,13.3388,2017-08-07
128113,13.2093,2017-08-07
128114,12.3287,2017-08-07
128175,11.4985,2017-04-10
128176,12.0101,2017-04-10
128177,10.0,2017-04-10
128178,10.0,2017-04-10
128180,12.9162,2017-04-27
128181,12.9565,2017-04-27
128183,12.864,2017-04-25
128184,10.0,2017-04-25
128185,12.904,2017-04-25
128198,12.8897,2017-04-27
128199,12.9303,2017-04-27
128201,14.0538,2018-07-10
128203,13.9708,2018-07-10
128204,12.7844,2017-04-25
128205,13.7037,2017-04-24
128206,12.7917,2017-04-24
128207,13.1596,2017-04-24
128208,12.3721,2017-04-24
128209,13.6485,2017-04-03
128210,13.1477,2017-04-03
128211,13.1477,2017-04-03
128212,13.6485,2017-04-03
128265,13.92670727,2018-04-10
128266,13.9980544,2018-04-10
128267,13.926788,2018-04-10
128268,11.0309,2015-04-06
128317,10.0,2019-04-02
128318,15.6265,2019-04-02
128319,15.2705,2019-04-02
128320,10.0,2019-04-02
128331,134.3763,2025-12-18
128350,12.8723,2017-04-20
128352,12.7921,2017-04-20
128354,12.8167,2017-04-05
128356,12.7259,2017-04-05
128357,12.7846,2017-04-05
128358,12.8898,2017-04-19
128359,12.9936,2017-04-19
128360,12.7126,2017-04-19
128361,13.1726,2017-04-19
128362,10.991794,2015-04-06
128364,13.91344572,2018-04-10
128365,13.97907359,2018-04-10
128458,12.9725,2017-04-24
128459,10.0,2017-03-24
128460,13.1902,2017-04-24
128461,10.0,2017-03-24
128492,15.206,2019-04-05
128493,13.9493,2019-04-05
128494,16.2612,2019-04-05
128495,14.8062,2019-04-05
128496,13.9663,2018-07-10
128497,12.8117,2017-04-25
128498,13.8839,2018-07-10
128499,12.7562,2017-04-25
128538,10.0,2023-06-06
128539,18.675,2023-06-06
128540,10.0,2023-06-06
128541,18.4345,2023-06-06
128542,18.4345,2023-06-06
128543,10.0,2023-06-06
128544,18.675,2023-06-06
128545,10.0,2023-06-06
128574,13.81277193,2018-04-12
128575,13.94105794,2018-04-12
128576,10.9754905,2015-04-08
128578,12.75601298,2017-04-05
128579,12.80118127,2017-04-05
128580,10.97208832,2015-04-16
128590,10.9078,2015-04-06
128591,10.0,2015-04-06
128592,10.9566,2015-04-06
128626,10.0045,2025-12-18
128627,10.1329,2025-12-18
128628,23.5922,2025-12-18
128629,24.6094,2025-12-18
128635,13.9461,2018-07-02
128637,13.9835,2018-07-02
128638,10.0,2017-04-27
128639,82.0576,2025-12-18
128646,13.9786,2018-07-10
128648,13.9185,2018-07-10
128649,12.1965,2017-04-25
128650,12.8174,2017-04-18
128652,12.793,2017-04-18
128653,12.7343,2017-04-18
128685,10.0,2017-04-19
128686,10.0,2017-04-19
128687,12.8084,2017-04-19
128688,12.8447,2017-04-19
128689,11.9359,2017-05-08
128690,12.4429,2017-05-08
128691,10.0,2017-05-08
128692,10.0,2017-05-08
128752,13.04040104,2017-04-06
128753,13.12745199,2017-04-06
128754,13.04040104,2017-04-06
128755,13.1274521,2017-04-06
128756,12.74600336,2017-04-05
128758,12.804,2017-04-06
128759,10.95417912,2015-04-16
128808,13.9741,2018-07-10
128810,12.7514,2017-04-25
128811,13.9181,2018-07-10
128812,12.7963,2017-04-18
128814,12.7817,2017-04-18
128816,13.965,2018-07-10
128818,13.9197,2018-07-10
128819,12.75,2017-04-27
128820,14.1927,2025-12-18
128821,15.4485,2025-12-18
128836,10.9233,2015-04-07
128837,10.0,2015-04-07
128838,10.9364,2015-04-07
128839,10.0,2015-04-07
128840,10.0,2015-04-07
128841,13.9199,2018-07-02
128843,13.8508,2018-07-02
128868,12.73963475,2017-04-05
128869,12.7396344,2017-04-05
128871,12.79384167,2017-04-05
128902,13.007522,2017-05-29
128904,13.00752188,2017-05-29
128905,13.16340155,2017-05-29
128906,12.8244,2017-04-06
128907,12.8355,2017-04-06
128908,11.10164585,2015-04-23
128909,12.9698,2017-04-06
128950,22.3737,2020-05-04
128952,1532.8272,2017-06-14
128953,1289.4075,2015-05-18
128954,2215.5705,2020-05-05
128957,14.7352,2016-10-06
128958,13.256,2015-01-30
128961,1847.5931,2017-04-10
128964,12.7518,2017-04-25
128965,10.0,2015-04-15
128966,12.8106,2017-04-25
128967,10.0,2015-04-15
128984,12.867,2017-05-08
128985,10.0,2017-05-08
128986,13.4266,2017-05-08
